id_left,title_left,description_left,brand_left,category_left
581109," ""Gigabyte Radeon RX 480 G1 Gaming 4096MB GDDR5 PCI-Express Graphics Card""@en ""▷ Gigabyte Gr… | OcUK""@en","""GV-RX480G1 GAMING-4GD, Core Clock: 1202MHz, Boost Clock: 1290MHz, Memory: 4096MB 7000MHz GDDR5, Stream Processors: 2304, Crossfire Ready, VR Ready, FreeSync Ready, 3 Years Warranty""@en ","""Gigabyte""@en",Computers_and_Accessories
16116382," ""293461-B21 BL40P Xeon 1.5 1MB 1P Blade"", ""Null"" Price 293461-B21"" Blade Wholesale 293461-B21","""Description:
 BL40P Xeon 1.5 1MB 1P BladeHewlett-Packard Part# 293461-B21 

"" ","""HP Enterprise""",Computers_and_Accessories
16913050," ""295643-B21 HP Smart Array 3200"" ""Null"""," ""Description: Smart Array 3200 2CH PCIUltra2 SCSI Controller 64MBPart Number(s) Option Part# 295643-B21""","""HP Enterprise""",Computers_and_Accessories
14468738," ""Seagate IronWolf Pro 10TB NAS 7200RPM SATA 6Gb/s 256MB Cache HDD OEM (ST10000NE0004)""@en ""▷ Seagate Cache… | OcUK""@en","""Part of the IronWolf Pro Guardian Range, NAS Drive, 10TB Capacity, 3.5 inch, SATA 6Gb/s Interface, 7200RPM Spin Speed, 256MB Cache, 5 Year Warranty""@en ","""Seagate""@en",Computers_and_Accessories
14830025," ""NZXT Phantom 530 Full Tower Gaming Case - Black""@en ""▷ NZXT Black | OcUK""@en","""Featuring support for even the most extreme performance builds, the Phantom 530 offers a unique design aesthetic that improves on the highly acclaimed original in every way.""@en ","""NZXT""@en",Computers_and_Accessories
17472370," ""417190-002 HP 72-GB 15K 3.5 DP SAS HDD"", ""Null"" Price 417190-002"" ""New 417190-002 HDD Wholesale","""Description:72GB Serial Attached SCSI (SAS) 3.5-inch HotPlug 15K Dual Port Hot-Plug Hard DriveIn HPE Hot-Plug Hard Drive tray (as pictured)For G1-G7 Proliant SAS ServersGenuine HPE serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s)
Option Part# 384852-B21
Spare Part# 389343-001
Assembly Part# 417190-002
Model# DF072BB6BC"" ","""HP Enterprise""",Computers_and_Accessories
17032326," ""Null"" ""HP 340743-B22 20/40-GB Int SCSI DLT"""," ""Description:20/40GB DLT 4000 Drive (Opal color) - Model DLT4000E Narrow Single-Ended SCSI-2 Internal 5.25-inch form factor full-height (Worldwide)Part Number(s) Option Part# 340743-B22 ""","""HP Enterprise""",Computers_and_Accessories
16285934," ""PM254A HP 400-GB 7.2K IDE SATA"", ""Null"" ""New PM254A SATA 5 Pack Wholesale Price PM254A-5Pack""","""Description:5 x 400GB SATA 150 IDE 7.2K Hard DrivesFor G1-G7 Proliant SATA ServersGenuine HPE serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s)Manufacturer Part# PM254A"" ","""HP Enterprise""",Computers_and_Accessories
5909185," ""Corsair Air Series AF140 1200RPM LED White Quiet Edition (CO-9050017-WLED)""@en ""▷ Corsair (CO… | OcUK""@en","""Corsair Air Series LED high airflow PC case fans combine low-noise airflow with striking LED lighting. They look great, and generate less noise and turbulence than typical case fans.""@en ","""Corsair""@en",Computers_and_Accessories
6259861," ""Apple Mac mini 2.8GHz Core i5 (Late 2014) MGEQ2LL/A"" ""Mac | macofalltrades""","""
Apple Part Number: MGEQ2LL/A

Hardware Configuration

	2.8GHz dual-core Intel Core i5 processor with Turbo Boost up to 3.3GHz
	8.0GB built in 1600MHz LPDDR3 memory (not upgradeable)
	1.0TB Fusion Drive
	Intel Iris 5100 graphics with up to 1.5GB shared with main memory
	AirPort Extreme wireless card (802.11ac)
	Bluetooth 4.0
	2- Thunderbolt port
	1- HDMI port
	4- USB ports
	1- Ethernet port
	1- Secure Digital (SDXC) slot
	Power Cable Included
"" ","""Null""",Computers_and_Accessories
17523924," ""BD03655B28 HP 36.4-GB 10K FC-AL HDD"" ""Null"""," ""Description:StorageWorks 36.4GB 10K Fibre Channel 40 pin 2GB/s HotSwap FCAL Hard DriveGenuine HPE serial number and firmwarePart Number(s) Option Part# 238590-B21 Spare 240787-001 Assembly 293555-001 Model# BD03655B28 2-5-2 FE-19979-01""","""HP Enterprise""",Computers_and_Accessories
15688167," ""WD Purple Surveillance 1TB 64 MB Cache 3.5"" SATA-III HDD (WD10PURZ)""@en ""▷ WD (WD… | OcUK""@en","""1TB Capacity, 3.5 inch, SATA 6Gb/s Interface, 5400RPM Spin Speed, 64MB Cache, 3 Year Warranty.""@en ","""WD""@en",Computers_and_Accessories
13639766," ""EG0146FARTR HP 146-GB 6G 10K 2.5 DP SAS HDD"""," ""Description:146GB 2.5-inch Serial Attached SCSI (SAS)SFF 6G Dual Port Hot-Plug 10K Hard DriveIn HPE Drive tray (as pictured)For G1-G7 Proliant SAS ServersGenuine serial number and firmwareGenuine Certified DrivePart Number(s) Option Part# 507125-B21 Spare 507283-001 Assembly 518011-001 Model# EG0146FARTR""","""HP Enterprise""",Computers_and_Accessories
316098," ""AMD Piledriver FX-6 Six Core 6350 3.90Ghz (Socket AM3+) Processor with Wraith Cooler - Retail ""@en Socket AM3plus | FD6350FRHKHBX Novatech""@en","""Six Core Technology, Unlocked Multiplier, 3.90GHz Clock Speed, 6MB L2 Cache, 8MB L3 Cache, HyperTransport 3.0 Technology, 3 Year Warranty.""@en ","""AMD""@en",Computers_and_Accessories
8629660," ""DG0300BAHZQ HP 300-GB 3G 10K 2.5 DP SAS HDD"""," ""Description:300GB 2.5-inch Serial Attached SCSI (SAS)SFF 3G Dual Port Hot-Plug 10K Hard DriveIn HPE Drive tray (as pictured)For G1-G7 Proliant SAS ServersGenuine serial number and firmwareGenuine Certified DrivePart Number(s) Option Part# 492620-B21 Spare 493083-001 Assembly 492619-002 Model# DG0300BAHZQ ""","""HP Enterprise""",Computers_and_Accessories
8098025," ""658102-001 HP G8 G9 2-TB 6G 7.2K 3.5 SATA SC"", ""Null"" Price 658102-001-5Pack"" ""New 658102-001 SC 5 Pack Wholesale","""Description:5 x HPE 2TB 3.5-inch (LFF) Serial ATA (SATA) 6G7.2K Hot-Plug Midline (MDL) Hard Drive in G8 G9(Gen8 Gen9) SmartDrive Carrier (SC) (as pictured)Genuine HPE serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s)
Option Part# 658079-B21
Spare Part# 658102-001"" ","""HP Enterprise""",Computers_and_Accessories
6954008," ""Alfa AWUS036H 1000mW 1W Deluxe Bundle 802.11b/g High Gain USB Wireless Long-Rang Wi-Fi Network Adapter with 5dBi and a 9dBi Antenna Suction cup Window Mount dock Also includes Neoprene carrying case - For Wardriving & Range Extension -""@en-US ""USB Adapters | TV Outlet Express""@en-US","""The Alfa AWUS036H is the latest version of the most powerful card available. This has a stunning 1000mW output power. So if you are looking for a device to connect to an outdoor 2.4 GHz antenna, such as on a boat or an RV, this is a perfect solution. It outperforms wireless cards that are built in to newer laptops. Adding this to your laptop or desktop computer will enhance range and signal quality at longer distances. And works with Win98SE/200/ME/XP, Windows Vista, Windows 7, Linux (kernel 2.6.6 and later) and Macintosh (OS version 10.4). And the necessary drivers for ALL of these operating systems are included on CD-ROM* Connects at a full 54Mbps via USB 2.0, up to 8 times faster than a USB 1.1 adapter* High gain upgradeable* Compact size for greater flexibility* Also compatible with USB 1.1 desktop and notebook computers* Plug-and-Play Compatible with windows 98SE, 2000, Millennium, XP and Linux* High security 64/128/256bit WEP Encryption, TKIP, WPA, 802.11 Data Rate 802.11b: UP to 11Mbps, 802.11g: 54Mbps Antenna Type 1 x 2.4Ghz SMA connectorChipset Realtek 8187LOutput Power 24dBm (OFDM), 30dBm(CCK)Frequency Stability within +25 ppmData Modulation Type BPSK,QPSK, CCK and OFDMSecurity WEP 64/128, 802.1X support, Wi-Fi Protected Access (WPA), WPA-PSK ,WPA II .Dimensions 8.5 x 2.2 x 6.3cmWeight 38.5g   Deluxe Bundle Includes: - AWUS036H - 5dBi Antenna - 9dBi Antenna - Suction cup /Clip Window Mount dock - Neoprene carrying caseFor MAC OS 10.6.7 and later version, we suggest AWUS036NHR, AWUS036NH, AWUS036NEH, AWUS051NH.   Not Compatible with Windows 8.1""@en-US ","""ALFA""@en-US",Computers_and_Accessories
1775569," ""Targus Eco Spruce 15-15.6"" Laptop Backpack Black""@en ""▷ Targus Black | OcUK""@en","""Targus Eco Spruce 15-15.6"" Laptop Backpack Black, Key clip, Pen loops, Business card holder, Accessory compartments, Water bottle holder, MP3 player pocket, 27.47l Capacity, Limited Lifetime Warranty""@en ","""Targus""@en",Computers_and_Accessories
11051657," ""Intel Core i5-4570 3.20GHz (Haswell) Socket LGA1150 Processor - Retail""@en ""▷ Intel Processo… | OcUK""@en","""Quad Core Technology, 3.20GHz clock speed, 22nm Process, 6MB L3 Cache, Dual Channel DDR3 Controller, Integrated HD 4600 Graphics, 3 Year Warranty""@en ","""Intel""@en",Computers_and_Accessories
16998034," ""518736-001 HP 450-GB 10K FC-AL "" ""Null"""," ""Description:2 x StorageWorks 450GB 10K Fibre Channel40 pin 2GB/s HotSwap FCAL Hard Drive Part Number(s) Option Part# AP729A AP729B Spare 518736-001 Assembly 495276-002 Bare Model# BD450DAJZH""","""HP Enterprise""",Computers_and_Accessories
16232840," ""672631-B21 HP 16GB (1x16GB) SDRAM DIMM"", ""Null"" Price 672631-B21"" ""New 672631-B21 DIMM Wholesale","""Description:HP 16GB (1x16GB) Dual Rank x4 PC3-12800R(DDR3-1600) Registered CAS-11 Memory KitPart Number(s)
Option Part# 672631-B21
HP SmartBuy Part# 672631-S21
Spare Part# 684031-001
Assembly Part# 672612-081"" ","""HP Enterprise""",Computers_and_Accessories
15065759," ""Fair Condition*: Apple iMac 21.5-inch 2.5GHz Quad-Core i5 (Mid 2011) MC309LL/A"" ""iMac 21.5"" 2011)* | macofalltrades""","""
*This unit has 2 non-functioning USB ports. 

Apple Part Number: MC309LL/A

Hardware Configuration
21.5-inch LED-backlit glossy widescreen TFT LCD display with IPS, 1920x1080 resolution2.5GHz quad-core Intel Core i5 processor4.0GB (2x2.0GB) PC3-10600 (1333MHz) DDR3 SO-DIMM, supports up to 32.0GB500GB Serial ATA hard disk drive @ 7200RPMDVD-RW/CD-RW SuperDrive-DLAMD Radeon HD 6750M graphics with 512MB GDDR5 memoryAirPort Extreme wireless card (802.11a/b/g/n)Bluetooth 2.1 + EDRBuilt-in FaceTime HD camera1- Thunderbolt port4- USB 2.0 ports1- FireWire 800 port1- Ethernet port1- Secure Digital (SDXC) slot"" ","""Null""",Computers_and_Accessories
12878172," ""BD03655B28 HP 36.4-GB 10K FC-AL"" ""Null"""," ""Description:5 x StorageWorks 36.4GB 10K Fibre Channel 40 pin 2GB/s HotSwap FCAL Hard DriveGenuine HPE serial number and firmwarePart Number(s) Option Part# 238590-B21 Spare 240787-001 Assembly 293555-001 Model# BD03655B28 2-5-2 FE-19979-01""","""HP Enterprise""",Computers_and_Accessories
1250724," ""ASUS PRIME Z270M-PLUS Intel Socket 1151"" - mATX Motherboard for 1151 CPUs 90MB0S50-M0EAY0 | CCL Computers""","""

                                PRIMEASUS Prime is the next evolution of the ASUS motherboard, born of a pedigree that stretches back to 1989. Our team of world-class engineers are passionate about empowering everyone to enjoy the benefits of customization and tuning, and the driving force behind the development of Prime is to make advanced enthusiast controls easily accessible — maximizing performance, stability and compatibility for the very best DIY PC experiences. Simply stated: it's time for Prime.Reliable Stability and CompatibilityBuilt to LastASUS is the world's foremost motherboard manufacturer, renowned for our unique Design Thinking approach. Our exhaustive testing exceeds industry standards, supported by high-quality components for exceptional real-world protection. Our motherboards are proven to be compatible with more than 1,000 components and devices, and each new model undergoes a minimum of 8,000 hours of strict validation. ASUS gives you the peace of mind of knowing that your motherboard is fit for all environments and applications. By choosing ASUS, you also gain the freedom to select outstanding component options, for trouble-free DIY experiences.5X Protection IIIPrime 200 motherboards are engineered with industry-leading 5X Protection III, employing the finest components, excellent circuit design, and exacting standards to guarantee the quality and long-term durability of your motherboard. That means exceptional protection and stability for your build — thanks to decades of engineering experience from the world's leading motherboard brand.SafeSlot CoreFortified PCIe with solid solderingSafeSlot Core is the ASUS-exclusive PCIe slot. Featuring a fortified design that's anchored to the motherboard by a special hook, Safeslot Core provides 1.6x stronger retention and 1.3x greater shearing resistance than standard expansion slots.LANGuardPumped-up throughput. 2.5x higher surge tolerance.ASUS LANGuard is hardware-level networking protection that employs signal-coupling technology and premium anti-EMI surface-mounted capacitors to ensure a more reliable connection and better throughput, plus electrostatically guarded and surge-protected components for greater tolerance to static electricity and improved protection against surges.Overvoltage ProtectionWorld-class circuit-protecting power designAn exclusive circuit design with built-in voltage regulators to protect your chipset, connectivity ports, and audio codecs from damage caused by unexpected high-level voltages from unstable or inferior power supplies.DIGI+ VRMPrecision control for stable powerASUS-exclusive DIGI+ VRM intelligently delivers power to the processor based on real-time demands, reducing energy waste and improving system stability.DRAM Overcurrent ProtectionShort-circuit damage preventionOnboard resettable fuses prevent overcurrent and short-circuit damage. This extends beyond I/O ports to DRAM to safeguard the lifespan of your system and connected devices.Stainless-Steel Back I/O3x corrosion-resistance for greater durabilityCorrosion-resistant stainless-steel back I/O panels bonded with chromium oxide have a lifespan that's three times longer than ordinary panels.ESD GuardsElectrostatic discharge protectionASUS ESD Guards prevent damage from electrostatic discharge, up to +/- 10kV for air discharge and +/- 6kV for contact discharge, arranged in an active-protective-circuit design that prolongs the life of components.Proven CompatibilityTested to be compatible with 1,000+ CPUs, DDR4 memory modules, graphics cards and moreHaving the freedom to pick and choose the parts that go into your machine is at the heart of PC DIY. Our extensive certification program focuses on providing the very best compatibility with the widest range of components and devices, giving you the freedom to build and upgrade without frustration. Compatible today and compatible far into the future – that's the ASUS way.Extensive List of Supported DevicesView supported devices and Qualified Vendor List for compatible memoryThe superior compatibility of Prime 200 series is evidenced by our extensive list of supported devices — which includes thousands of compatible components — and our Qualified Vendor List that identifies memory compatibility. That means more choices for worry-free PC-building experiences.Great Compatibility with ASUS ProductsASUS offers a suite of proprietary components — graphics cards, sound cards, optical drives — that perfectly complement the Prime 200 series, so you can complete your custom motherboard build with confidence!Top-to-bottom ReliabilityASUS motherboards have superb endurance. We verify this by subjecting every board to more than 8,000 hours of stringent tests. A barrage of burn-in, environmental, compatibility, software and safety tests confirm that our motherboards are exceptionally robust. It also shows that ASUS reliability surpasses industry standards, ensuring that every component is designed to function flawlessly in any environment.Superb PerformanceDDR4 Overclocking Strength in NumbersThird-generation ASUS T-Topology allows memory frequencies that are higher than ever - to 3866MHz and beyond. Refined manufacturing ensures ultra-consistent quality and minimal crosstalk between custom trace paths, so you'll enjoy the thrill of overclocking DDR4 with time-aligned signaling for superior stability and compatibility.Native M.2/NVMe PCIe RAID Support for Lightning Fast Storage SpeedNot satisfied with single-storage device read/write speeds? Then join the fast lane and build a RAID 0 array using two PCIe storage drives to enjoy data transfers at lightning speedsOptimized CoolingAdvanced Fan and Liquid Controls for Ultimate Cooling and QuietnessASUS Prime Z270 motherboards feature best-ever cooling capability, controllable from Fan Xpert 4 Core and from the UEFI.Multiple temperature sources - Each header can monitor and react to dedicated thermal sensors.All-in-one water-cooling set - Full control of PWM or DC water pumps, perfect for both custom and self-contained cooling setups.4-pin PWM/DC fan - Every onboard header supports auto-detection of PWM or DC fans.Smart protection - A dedicated integrated circuit that protects each fan header from both over-temperature and over-current.Game in Your WayBrighten Up Your BuildLED-illuminated control for trace pathsBuilt-in LED lighting options illuminate your build in a variety of eye-catching styles.Gaming AudioCombined onboard features deliver elevated audio Intelligent design and premium hardware create audio quality unlike anything you've ever experienced!All-round Energy SavingEnergy Efficient DesignEPUWith the Energy Processing Unit you'll enjoy system-wide power savings — with CPU-wattage reductions of up to 12W*! The EPU automatically optimizes power consumption and maximizes savings with Away mode: A setting that creates an extreme energy-saving scenario by shutting down unused I/O controllers and reducing power to the graphics cards while you're away. *Intel LGA1151 i5-7400T, 35W | PRIME Z270-A | DRAM: Samsung 2133MHz 8GB*2 | PSU : Seasonic 400W (SS-400FL, efficiency 90% @ 20% loading) | Fan:  VETTE Cooler  | HDD : Samsung SSD 840 PRO 256GB| Display Output: HDMI | Windows 10Ultrafast Transfer SpeedsIntel Optane Memory ReadyIntel® Optane™ Memory* is a revolutionary (non-volatile memory) technology supported by Prime 200-series motherboards. Intel Optane Memory modules accelerate attached storage to reduce boot and load times, so everything feels faster and more responsive.*Supports 7th Generation Intel® processors. Requires driver and BIOS update.Speed Up with Onboard M.2 Up to 32Gb/sWith x4 PCI Express 3.0/2.0 bandwidth, M.2 supports up to 32Gb/s data-transfer speeds. It is the perfect choice for an operating system or application drive, making your whole PC or professional apps work as fast as possible.Instant front-panel USB 3.0 ExperienceWe've put USB 3.0 right where you need it - four super-speed ports on the front panel. Experience data-transfer speeds up to 10X faster than USB 2.0 with instant plug-and-play connectivity, so no more back-breaking contortions in the hunt for hard-to-reach rear ports!USB Type-C for convenient connectivityUSB Type-C delivers futureproof device compatibility and high-speed connectivity, enabling data rates of up to 5Gbps. Along with being 33% narrower and nearly 50% slimmer than traditional USB Type-A ports, the USB-C features a fully reversible port design - so connections are made the first time, every time.Easy PC DIYSafe Motherboard MountingComponent-free areas to minimize damage riskFitting your ASUS motherboard is now safer than ever. The comprehensive component-free ‘safe zones' around every case-mounting hole minimizes the risk of damage and short circuits caused by contact — so you'll assemble your PC with total confidence!Q-SlotEffortless PCI Express component removalThe large winged clip is easy to reach and easy to operate. Just press the Q-Slot clip lightly, and the graphics card pops out. Installing or removing even the biggest graphics cards is no sweat!Q-DIMMEasy memory removalEven if you work with a smaller case, just push down on the one-sided clip and push or pull RAM modules in or out — removing memory is that simple!One-Stop ControlsMedia-acclaimed UEFI BIOSThe smoothest, slickest mouse-controlled graphical BIOS has been improved to make it even more appealing. Whether you're a PC novice or a seasoned overclocker, EZ and Advanced modes help you find your way, quickly and easily.AI Suite 3One-stop access to innovative ASUS featuresASUS AI Suite 3 offers a brand-new user experience through a clearer and more attractive interface with support for larger monitors. It consolidates all exclusive ASUS features into one simple-to-use package, allowing you to supervise overclocking, energy consumption, fan speeds, voltages and more. This all-in-one app offers diverse and easy-to-use functionality, with no need to switch back and forth between different utilities.Intel CPU and Chipset FeaturesIntel® Z270 ChipsetIntel® Z270 is a single-chipset design that supports 7th Generation and 6th Generation Intel LGA1151 Core™i7/Core i5/Core i3/Pentium® /Celeron® processors. It provides improved performance by utilizing serial point-to-point links, allowing increased bandwidth and stability. Additionally, the Z270 provides a maximum of 10 USB 3.0 ports, six SATA 6Gb/s ports, and 32Gb/s M.2 and PCIe 3.0 lane speed support, for faster data retrieval. Intel Z270 also supports integrated graphics, so you'll enjoy the very latest in graphics performance.Ready for 7th Generation and 6th Generation Intel LGA1151 Core i7/Core i5/Core i3/Pentium/Celeron processorsThe ASUS Prime 200 series motherboard supports 7th Generation and 6th Generation Intel Core™ i7/Core i5/Core i3/Pentium®/Celeron® processors in the LGA1151 package. Integrated graphics, memory and PCI Express controllers support onboard graphics output with dedicated chipsets, two-channel (4-DIMM) DDR4 memory and 16 PCI Express 3.0/2.0 lanes for great performance.

                            "" ","""ASUS """,Computers_and_Accessories
